,<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
54595,SPFB.RTS-12.18,1,13/12/18,12:51,112330.0,112380.0,112260.0,112300.0,546
54596,SPFB.RTS-12.18,1,13/12/18,12:52,112300.0,112300.0,112220.0,112220.0,455
54597,SPFB.RTS-12.18,1,13/12/18,12:53,112210.0,112250.0,112200.0,112210.0,691
54598,SPFB.RTS-12.18,1,13/12/18,12:54,112200.0,112230.0,112150.0,112180.0,621
54599,SPFB.RTS-12.18,1,13/12/18,12:55,112190.0,112210.0,112100.0,112200.0,1312
54600,SPFB.RTS-12.18,1,13/12/18,12:56,112210.0,112240.0,112140.0,112210.0,525
54601,SPFB.RTS-12.18,1,13/12/18,12:57,112210.0,112210.0,112080.0,112180.0,1024
54602,SPFB.RTS-12.18,1,13/12/18,12:58,112190.0,112240.0,112160.0,112200.0,338
54603,SPFB.RTS-12.18,1,13/12/18,12:59,112200.0,112220.0,112170.0,112200.0,137
54604,SPFB.RTS-12.18,1,13/12/18,13:00,112200.0,112200.0,112120.0,112150.0,507
54605,SPFB.RTS-12.18,1,13/12/18,13:01,112140.0,112190.0,112110.0,112170.0,708
54606,SPFB.RTS-12.18,1,13/12/18,13:02,112180.0,112270.0,112170.0,112240.0,686
54607,SPFB.RTS-12.18,1,13/12/18,13:03,112250.0,112290.0,112240.0,112290.0,554
54608,SPFB.RTS-12.18,1,13/12/18,13:04,112290.0,112300.0,112220.0,112230.0,319
54609,SPFB.RTS-12.18,1,13/12/18,13:05,112220.0,112270.0,112190.0,112240.0,366
54610,SPFB.RTS-12.18,1,13/12/18,13:06,112240.0,112270.0,112210.0,112230.0,250
54611,SPFB.RTS-12.18,1,13/12/18,13:07,112240.0,112240.0,112180.0,112210.0,174
54612,SPFB.RTS-12.18,1,13/12/18,13:08,112220.0,112250.0,112170.0,112250.0,269
54613,SPFB.RTS-12.18,1,13/12/18,13:09,112250.0,112280.0,112190.0,112260.0,296
54614,SPFB.RTS-12.18,1,13/12/18,13:10,112270.0,112330.0,112260.0,112280.0,659
54615,SPFB.RTS-12.18,1,13/12/18,13:11,112270.0,112290.0,112240.0,112260.0,233
54616,SPFB.RTS-12.18,1,13/12/18,13:12,112260.0,112310.0,112250.0,112280.0,329
54617,SPFB.RTS-12.18,1,13/12/18,13:13,112270.0,112280.0,112240.0,112260.0,339
54618,SPFB.RTS-12.18,1,13/12/18,13:14,112260.0,112270.0,112200.0,112200.0,288
54619,SPFB.RTS-12.18,1,13/12/18,13:15,112200.0,112250.0,112180.0,112240.0,339
54620,SPFB.RTS-12.18,1,13/12/18,13:16,112230.0,112260.0,112180.0,112190.0,308
54621,SPFB.RTS-12.18,1,13/12/18,13:17,112210.0,112280.0,112210.0,112260.0,133
54622,SPFB.RTS-12.18,1,13/12/18,13:18,112270.0,112280.0,112220.0,112230.0,182
54623,SPFB.RTS-12.18,1,13/12/18,13:19,112220.0,112240.0,112200.0,112230.0,326
54624,SPFB.RTS-12.18,1,13/12/18,13:20,112220.0,112220.0,112150.0,112190.0,447
54625,SPFB.RTS-12.18,1,13/12/18,13:21,112170.0,112180.0,112130.0,112140.0,574
54626,SPFB.RTS-12.18,1,13/12/18,13:22,112130.0,112160.0,112110.0,112150.0,544
54627,SPFB.RTS-12.18,1,13/12/18,13:23,112150.0,112200.0,112110.0,112110.0,692
54628,SPFB.RTS-12.18,1,13/12/18,13:24,112110.0,112180.0,112100.0,112160.0,306
54629,SPFB.RTS-12.18,1,13/12/18,13:25,112160.0,112180.0,112150.0,112180.0,82
54630,SPFB.RTS-12.18,1,13/12/18,13:26,112160.0,112180.0,112080.0,112080.0,645
54631,SPFB.RTS-12.18,1,13/12/18,13:27,112080.0,112090.0,112020.0,112020.0,1102
54632,SPFB.RTS-12.18,1,13/12/18,13:28,112020.0,112100.0,112010.0,112080.0,458
54633,SPFB.RTS-12.18,1,13/12/18,13:29,112070.0,112100.0,112060.0,112100.0,309
54634,SPFB.RTS-12.18,1,13/12/18,13:30,112090.0,112120.0,112070.0,112100.0,221
54635,SPFB.RTS-12.18,1,13/12/18,13:31,112090.0,112110.0,112010.0,112010.0,528
54636,SPFB.RTS-12.18,1,13/12/18,13:32,112010.0,112090.0,111990.0,112090.0,825
54637,SPFB.RTS-12.18,1,13/12/18,13:33,112090.0,112150.0,112050.0,112150.0,1508
54638,SPFB.RTS-12.18,1,13/12/18,13:34,112140.0,112160.0,112080.0,112160.0,521
54639,SPFB.RTS-12.18,1,13/12/18,13:35,112160.0,112200.0,112140.0,112180.0,589
54640,SPFB.RTS-12.18,1,13/12/18,13:36,112180.0,112190.0,112130.0,112180.0,399
54641,SPFB.RTS-12.18,1,13/12/18,13:37,112190.0,112270.0,112180.0,112260.0,1468
54642,SPFB.RTS-12.18,1,13/12/18,13:38,112260.0,112270.0,112220.0,112260.0,631
54643,SPFB.RTS-12.18,1,13/12/18,13:39,112260.0,112260.0,112200.0,112230.0,272
54644,SPFB.RTS-12.18,1,13/12/18,13:40,112230.0,112230.0,112170.0,112180.0,302
54645,SPFB.RTS-12.18,1,13/12/18,13:41,112180.0,112190.0,112140.0,112170.0,359
54646,SPFB.RTS-12.18,1,13/12/18,13:42,112180.0,112180.0,112060.0,112140.0,881
54647,SPFB.RTS-12.18,1,13/12/18,13:43,112140.0,112270.0,112140.0,112210.0,921
54648,SPFB.RTS-12.18,1,13/12/18,13:44,112210.0,112220.0,112160.0,112160.0,267
54649,SPFB.RTS-12.18,1,13/12/18,13:45,112180.0,112240.0,112170.0,112200.0,305
54650,SPFB.RTS-12.18,1,13/12/18,13:46,112180.0,112190.0,112140.0,112160.0,128
54651,SPFB.RTS-12.18,1,13/12/18,13:47,112150.0,112180.0,112130.0,112170.0,90
54652,SPFB.RTS-12.18,1,13/12/18,13:48,112200.0,112230.0,112180.0,112200.0,177
54653,SPFB.RTS-12.18,1,13/12/18,13:49,112190.0,112240.0,112190.0,112220.0,215
54654,SPFB.RTS-12.18,1,13/12/18,13:50,112220.0,112250.0,112180.0,112190.0,260
54655,SPFB.RTS-12.18,1,13/12/18,13:51,112200.0,112320.0,112190.0,112300.0,797
54656,SPFB.RTS-12.18,1,13/12/18,13:52,112300.0,112380.0,112270.0,112300.0,903
54657,SPFB.RTS-12.18,1,13/12/18,13:53,112280.0,112320.0,112250.0,112280.0,480
54658,SPFB.RTS-12.18,1,13/12/18,13:54,112290.0,112350.0,112270.0,112340.0,298
54659,SPFB.RTS-12.18,1,13/12/18,13:55,112340.0,112350.0,112320.0,112320.0,158
54660,SPFB.RTS-12.18,1,13/12/18,13:56,112320.0,112330.0,112250.0,112270.0,314
54661,SPFB.RTS-12.18,1,13/12/18,13:57,112270.0,112290.0,112250.0,112270.0,168
54662,SPFB.RTS-12.18,1,13/12/18,13:58,112270.0,112270.0,112220.0,112220.0,392
54663,SPFB.RTS-12.18,1,13/12/18,13:59,112230.0,112230.0,112160.0,112210.0,386
54664,SPFB.RTS-12.18,1,13/12/18,14:00,112200.0,112220.0,112170.0,112210.0,253
54665,SPFB.RTS-12.18,1,13/12/18,14:06,112210.0,112280.0,112210.0,112210.0,700
54666,SPFB.RTS-12.18,1,13/12/18,14:07,112220.0,112240.0,112130.0,112170.0,424
54667,SPFB.RTS-12.18,1,13/12/18,14:08,112170.0,112200.0,112100.0,112180.0,896
54668,SPFB.RTS-12.18,1,13/12/18,14:09,112190.0,112320.0,112180.0,112280.0,789
54669,SPFB.RTS-12.18,1,13/12/18,14:10,112300.0,112320.0,112280.0,112300.0,494
54670,SPFB.RTS-12.18,1,13/12/18,14:11,112290.0,112350.0,112290.0,112300.0,316
54671,SPFB.RTS-12.18,1,13/12/18,14:12,112290.0,112310.0,112270.0,112310.0,118
54672,SPFB.RTS-12.18,1,13/12/18,14:13,112300.0,112360.0,112300.0,112330.0,274
54673,SPFB.RTS-12.18,1,13/12/18,14:14,112320.0,112320.0,112250.0,112270.0,295
54674,SPFB.RTS-12.18,1,13/12/18,14:15,112280.0,112300.0,112250.0,112290.0,135
54675,SPFB.RTS-12.18,1,13/12/18,14:16,112290.0,112370.0,112270.0,112350.0,554
54676,SPFB.RTS-12.18,1,13/12/18,14:17,112350.0,112430.0,112320.0,112420.0,1142
54677,SPFB.RTS-12.18,1,13/12/18,14:18,112410.0,112440.0,112380.0,112380.0,780
54678,SPFB.RTS-12.18,1,13/12/18,14:19,112390.0,112460.0,112380.0,112440.0,1058
54679,SPFB.RTS-12.18,1,13/12/18,14:20,112440.0,112490.0,112430.0,112440.0,777
54680,SPFB.RTS-12.18,1,13/12/18,14:21,112440.0,112450.0,112390.0,112440.0,863
54681,SPFB.RTS-12.18,1,13/12/18,14:22,112440.0,112460.0,112400.0,112430.0,329
54682,SPFB.RTS-12.18,1,13/12/18,14:23,112420.0,112440.0,112390.0,112390.0,414
54683,SPFB.RTS-12.18,1,13/12/18,14:24,112390.0,112420.0,112370.0,112380.0,370
54684,SPFB.RTS-12.18,1,13/12/18,14:25,112380.0,112400.0,112380.0,112380.0,135
54685,SPFB.RTS-12.18,1,13/12/18,14:26,112380.0,112410.0,112350.0,112400.0,205
54686,SPFB.RTS-12.18,1,13/12/18,14:27,112390.0,112390.0,112340.0,112370.0,152
54687,SPFB.RTS-12.18,1,13/12/18,14:28,112350.0,112360.0,112330.0,112340.0,249
54688,SPFB.RTS-12.18,1,13/12/18,14:29,112350.0,112370.0,112320.0,112330.0,140
54689,SPFB.RTS-12.18,1,13/12/18,14:30,112340.0,112380.0,112320.0,112350.0,261
54690,SPFB.RTS-12.18,1,13/12/18,14:31,112350.0,112350.0,112300.0,112300.0,270
54691,SPFB.RTS-12.18,1,13/12/18,14:32,112310.0,112360.0,112280.0,112360.0,379
54692,SPFB.RTS-12.18,1,13/12/18,14:33,112350.0,112360.0,112310.0,112340.0,124
54693,SPFB.RTS-12.18,1,13/12/18,14:34,112330.0,112360.0,112310.0,112340.0,261
54694,SPFB.RTS-12.18,1,13/12/18,14:35,112330.0,112370.0,112320.0,112360.0,105
54695,SPFB.RTS-12.18,1,13/12/18,14:36,112360.0,112390.0,112360.0,112380.0,263
54696,SPFB.RTS-12.18,1,13/12/18,14:37,112390.0,112400.0,112320.0,112330.0,214
54697,SPFB.RTS-12.18,1,13/12/18,14:38,112340.0,112380.0,112330.0,112360.0,259
54698,SPFB.RTS-12.18,1,13/12/18,14:39,112350.0,112350.0,112260.0,112260.0,577
54699,SPFB.RTS-12.18,1,13/12/18,14:40,112260.0,112300.0,112260.0,112300.0,230
54700,SPFB.RTS-12.18,1,13/12/18,14:41,112290.0,112290.0,112210.0,112210.0,512
54701,SPFB.RTS-12.18,1,13/12/18,14:42,112200.0,112270.0,112200.0,112260.0,334
54702,SPFB.RTS-12.18,1,13/12/18,14:43,112240.0,112260.0,112220.0,112250.0,123
54703,SPFB.RTS-12.18,1,13/12/18,14:44,112240.0,112270.0,112210.0,112240.0,160
54704,SPFB.RTS-12.18,1,13/12/18,14:45,112240.0,112260.0,112230.0,112250.0,75
54705,SPFB.RTS-12.18,1,13/12/18,14:46,112240.0,112250.0,112160.0,112180.0,882
54706,SPFB.RTS-12.18,1,13/12/18,14:47,112180.0,112180.0,112110.0,112120.0,528
54707,SPFB.RTS-12.18,1,13/12/18,14:48,112120.0,112180.0,112110.0,112120.0,382
54708,SPFB.RTS-12.18,1,13/12/18,14:49,112120.0,112170.0,112120.0,112130.0,672
54709,SPFB.RTS-12.18,1,13/12/18,14:50,112140.0,112140.0,112040.0,112080.0,1374
54710,SPFB.RTS-12.18,1,13/12/18,14:51,112090.0,112090.0,112020.0,112040.0,601
54711,SPFB.RTS-12.18,1,13/12/18,14:52,112030.0,112100.0,112030.0,112060.0,461
54712,SPFB.RTS-12.18,1,13/12/18,14:53,112060.0,112070.0,112040.0,112040.0,203
54713,SPFB.RTS-12.18,1,13/12/18,14:54,112050.0,112050.0,112030.0,112050.0,147
54714,SPFB.RTS-12.18,1,13/12/18,14:55,112050.0,112050.0,111860.0,111880.0,3356
54715,SPFB.RTS-12.18,1,13/12/18,14:56,111870.0,111910.0,111850.0,111900.0,1150
54716,SPFB.RTS-12.18,1,13/12/18,14:57,111890.0,111900.0,111700.0,111700.0,3852
54717,SPFB.RTS-12.18,1,13/12/18,14:58,111720.0,111750.0,111670.0,111720.0,2311
54718,SPFB.RTS-12.18,1,13/12/18,14:59,111710.0,111780.0,111700.0,111750.0,1267
54719,SPFB.RTS-12.18,1,13/12/18,15:00,111760.0,111770.0,111720.0,111730.0,721
54720,SPFB.RTS-12.18,1,13/12/18,15:01,111750.0,111810.0,111730.0,111790.0,1337
54721,SPFB.RTS-12.18,1,13/12/18,15:02,111790.0,111810.0,111770.0,111790.0,565
54722,SPFB.RTS-12.18,1,13/12/18,15:03,111790.0,111810.0,111770.0,111770.0,402
54723,SPFB.RTS-12.18,1,13/12/18,15:04,111760.0,111890.0,111760.0,111850.0,1127
54724,SPFB.RTS-12.18,1,13/12/18,15:05,111840.0,111860.0,111800.0,111810.0,465
54725,SPFB.RTS-12.18,1,13/12/18,15:06,111810.0,111870.0,111800.0,111850.0,532
54726,SPFB.RTS-12.18,1,13/12/18,15:07,111840.0,111930.0,111840.0,111930.0,852
54727,SPFB.RTS-12.18,1,13/12/18,15:08,111930.0,111930.0,111860.0,111890.0,470
54728,SPFB.RTS-12.18,1,13/12/18,15:09,111890.0,111920.0,111870.0,111920.0,175
54729,SPFB.RTS-12.18,1,13/12/18,15:10,111920.0,111920.0,111870.0,111880.0,217
54730,SPFB.RTS-12.18,1,13/12/18,15:11,111890.0,111940.0,111870.0,111910.0,447
54731,SPFB.RTS-12.18,1,13/12/18,15:12,111920.0,111950.0,111880.0,111880.0,395
54732,SPFB.RTS-12.18,1,13/12/18,15:13,111880.0,111890.0,111800.0,111840.0,1159
54733,SPFB.RTS-12.18,1,13/12/18,15:14,111850.0,111860.0,111750.0,111800.0,725
54734,SPFB.RTS-12.18,1,13/12/18,15:15,111790.0,111850.0,111740.0,111750.0,1067
54735,SPFB.RTS-12.18,1,13/12/18,15:16,111750.0,111760.0,111680.0,111730.0,1123
54736,SPFB.RTS-12.18,1,13/12/18,15:17,111720.0,111830.0,111720.0,111820.0,593
54737,SPFB.RTS-12.18,1,13/12/18,15:18,111810.0,111850.0,111780.0,111830.0,391
54738,SPFB.RTS-12.18,1,13/12/18,15:19,111830.0,111860.0,111810.0,111860.0,345
54739,SPFB.RTS-12.18,1,13/12/18,15:20,111860.0,111860.0,111760.0,111770.0,266
54740,SPFB.RTS-12.18,1,13/12/18,15:21,111770.0,111830.0,111760.0,111820.0,292
54741,SPFB.RTS-12.18,1,13/12/18,15:22,111820.0,111860.0,111810.0,111830.0,406
54742,SPFB.RTS-12.18,1,13/12/18,15:23,111830.0,111830.0,111800.0,111800.0,297
54743,SPFB.RTS-12.18,1,13/12/18,15:24,111810.0,111820.0,111760.0,111790.0,145
54744,SPFB.RTS-12.18,1,13/12/18,15:25,111790.0,111890.0,111790.0,111870.0,389
54745,SPFB.RTS-12.18,1,13/12/18,15:26,111860.0,111860.0,111830.0,111850.0,241
54746,SPFB.RTS-12.18,1,13/12/18,15:27,111830.0,111900.0,111830.0,111870.0,362
54747,SPFB.RTS-12.18,1,13/12/18,15:28,111870.0,112010.0,111860.0,111960.0,1708
54748,SPFB.RTS-12.18,1,13/12/18,15:29,111960.0,111970.0,111820.0,111830.0,663
54749,SPFB.RTS-12.18,1,13/12/18,15:30,111840.0,111900.0,111830.0,111880.0,275
54750,SPFB.RTS-12.18,1,13/12/18,15:31,111880.0,111940.0,111860.0,111930.0,439
54751,SPFB.RTS-12.18,1,13/12/18,15:32,111940.0,111960.0,111900.0,111900.0,369
54752,SPFB.RTS-12.18,1,13/12/18,15:33,111910.0,111940.0,111890.0,111890.0,204
54753,SPFB.RTS-12.18,1,13/12/18,15:34,111900.0,111910.0,111870.0,111870.0,119
54754,SPFB.RTS-12.18,1,13/12/18,15:35,111860.0,111870.0,111680.0,111740.0,2589
54755,SPFB.RTS-12.18,1,13/12/18,15:36,111740.0,111820.0,111730.0,111820.0,514
54756,SPFB.RTS-12.18,1,13/12/18,15:37,111820.0,111910.0,111820.0,111880.0,427
54757,SPFB.RTS-12.18,1,13/12/18,15:38,111890.0,111910.0,111850.0,111890.0,343
54758,SPFB.RTS-12.18,1,13/12/18,15:39,111870.0,111870.0,111830.0,111850.0,185
54759,SPFB.RTS-12.18,1,13/12/18,15:40,111870.0,111920.0,111860.0,111920.0,179
54760,SPFB.RTS-12.18,1,13/12/18,15:41,111920.0,111950.0,111840.0,111850.0,460
54761,SPFB.RTS-12.18,1,13/12/18,15:42,111870.0,111880.0,111840.0,111840.0,91
54762,SPFB.RTS-12.18,1,13/12/18,15:43,111830.0,111860.0,111820.0,111850.0,101
54763,SPFB.RTS-12.18,1,13/12/18,15:44,111850.0,111880.0,111830.0,111850.0,99
54764,SPFB.RTS-12.18,1,13/12/18,15:45,111860.0,111880.0,111840.0,111840.0,331
54765,SPFB.RTS-12.18,1,13/12/18,15:46,111860.0,111860.0,111770.0,111790.0,960
54766,SPFB.RTS-12.18,1,13/12/18,15:47,111790.0,111880.0,111780.0,111840.0,1311
54767,SPFB.RTS-12.18,1,13/12/18,15:48,111840.0,111840.0,111750.0,111820.0,723
54768,SPFB.RTS-12.18,1,13/12/18,15:49,111820.0,111850.0,111800.0,111830.0,211
54769,SPFB.RTS-12.18,1,13/12/18,15:50,111820.0,111850.0,111800.0,111840.0,183
54770,SPFB.RTS-12.18,1,13/12/18,15:51,111840.0,111850.0,111790.0,111800.0,335
54771,SPFB.RTS-12.18,1,13/12/18,15:52,111790.0,111830.0,111760.0,111790.0,362
54772,SPFB.RTS-12.18,1,13/12/18,15:53,111800.0,111830.0,111800.0,111810.0,290
54773,SPFB.RTS-12.18,1,13/12/18,15:54,111810.0,111850.0,111800.0,111850.0,319
54774,SPFB.RTS-12.18,1,13/12/18,15:55,111850.0,111900.0,111820.0,111880.0,819
54775,SPFB.RTS-12.18,1,13/12/18,15:56,111900.0,111900.0,111790.0,111840.0,694
54776,SPFB.RTS-12.18,1,13/12/18,15:57,111850.0,111940.0,111840.0,111860.0,771
54777,SPFB.RTS-12.18,1,13/12/18,15:58,111850.0,111890.0,111830.0,111870.0,239
54778,SPFB.RTS-12.18,1,13/12/18,15:59,111880.0,111910.0,111850.0,111870.0,304
54779,SPFB.RTS-12.18,1,13/12/18,16:00,111880.0,111920.0,111860.0,111870.0,425
54780,SPFB.RTS-12.18,1,13/12/18,16:01,111880.0,111990.0,111860.0,111910.0,904
54781,SPFB.RTS-12.18,1,13/12/18,16:02,111920.0,111960.0,111900.0,111940.0,399
54782,SPFB.RTS-12.18,1,13/12/18,16:03,111950.0,111960.0,111860.0,111870.0,416
54783,SPFB.RTS-12.18,1,13/12/18,16:04,111870.0,111920.0,111850.0,111920.0,413
54784,SPFB.RTS-12.18,1,13/12/18,16:05,111910.0,111980.0,111900.0,111980.0,357
54785,SPFB.RTS-12.18,1,13/12/18,16:06,111980.0,111990.0,111930.0,111930.0,477
54786,SPFB.RTS-12.18,1,13/12/18,16:07,111930.0,111940.0,111850.0,111900.0,1893
54787,SPFB.RTS-12.18,1,13/12/18,16:08,111910.0,111920.0,111860.0,111880.0,164
54788,SPFB.RTS-12.18,1,13/12/18,16:09,111880.0,111890.0,111870.0,111880.0,274
54789,SPFB.RTS-12.18,1,13/12/18,16:10,111880.0,111900.0,111810.0,111840.0,969
54790,SPFB.RTS-12.18,1,13/12/18,16:11,111840.0,111880.0,111810.0,111870.0,433
54791,SPFB.RTS-12.18,1,13/12/18,16:12,111870.0,111890.0,111860.0,111870.0,247
54792,SPFB.RTS-12.18,1,13/12/18,16:13,111870.0,111900.0,111860.0,111890.0,130
54793,SPFB.RTS-12.18,1,13/12/18,16:14,111890.0,111910.0,111860.0,111870.0,681
54794,SPFB.RTS-12.18,1,13/12/18,16:15,111880.0,111920.0,111880.0,111900.0,1471
54795,SPFB.RTS-12.18,1,13/12/18,16:16,111910.0,111920.0,111870.0,111880.0,257
54796,SPFB.RTS-12.18,1,13/12/18,16:17,111880.0,111890.0,111840.0,111860.0,335
54797,SPFB.RTS-12.18,1,13/12/18,16:18,111850.0,111880.0,111840.0,111850.0,407
54798,SPFB.RTS-12.18,1,13/12/18,16:19,111860.0,111870.0,111820.0,111850.0,439
54799,SPFB.RTS-12.18,1,13/12/18,16:20,111850.0,111860.0,111830.0,111850.0,303
54800,SPFB.RTS-12.18,1,13/12/18,16:21,111850.0,111860.0,111810.0,111830.0,361
54801,SPFB.RTS-12.18,1,13/12/18,16:22,111830.0,111870.0,111820.0,111840.0,354
54802,SPFB.RTS-12.18,1,13/12/18,16:23,111840.0,111860.0,111810.0,111820.0,348
54803,SPFB.RTS-12.18,1,13/12/18,16:24,111820.0,111870.0,111820.0,111850.0,218
54804,SPFB.RTS-12.18,1,13/12/18,16:25,111840.0,111880.0,111830.0,111870.0,662
54805,SPFB.RTS-12.18,1,13/12/18,16:26,111870.0,111890.0,111820.0,111840.0,454
54806,SPFB.RTS-12.18,1,13/12/18,16:27,111830.0,111890.0,111830.0,111850.0,503
54807,SPFB.RTS-12.18,1,13/12/18,16:28,111850.0,111890.0,111840.0,111880.0,278
54808,SPFB.RTS-12.18,1,13/12/18,16:29,111880.0,111880.0,111840.0,111870.0,275
54809,SPFB.RTS-12.18,1,13/12/18,16:30,111870.0,111880.0,111850.0,111850.0,483
54810,SPFB.RTS-12.18,1,13/12/18,16:31,111860.0,111880.0,111850.0,111870.0,276
54811,SPFB.RTS-12.18,1,13/12/18,16:32,111880.0,111880.0,111850.0,111860.0,361
54812,SPFB.RTS-12.18,1,13/12/18,16:33,111850.0,111940.0,111840.0,111900.0,792
54813,SPFB.RTS-12.18,1,13/12/18,16:34,111890.0,111930.0,111850.0,111920.0,388
54814,SPFB.RTS-12.18,1,13/12/18,16:35,111920.0,111930.0,111880.0,111900.0,398
54815,SPFB.RTS-12.18,1,13/12/18,16:36,111910.0,111910.0,111820.0,111830.0,632
54816,SPFB.RTS-12.18,1,13/12/18,16:37,111830.0,111840.0,111800.0,111830.0,868
54817,SPFB.RTS-12.18,1,13/12/18,16:38,111830.0,111860.0,111800.0,111810.0,717
54818,SPFB.RTS-12.18,1,13/12/18,16:39,111830.0,111930.0,111820.0,111840.0,1252
54819,SPFB.RTS-12.18,1,13/12/18,16:40,111840.0,111900.0,111790.0,111840.0,823
54820,SPFB.RTS-12.18,1,13/12/18,16:41,111840.0,111920.0,111810.0,111870.0,717
54821,SPFB.RTS-12.18,1,13/12/18,16:42,111880.0,111900.0,111840.0,111860.0,875
54822,SPFB.RTS-12.18,1,13/12/18,16:43,111870.0,111910.0,111850.0,111880.0,534
54823,SPFB.RTS-12.18,1,13/12/18,16:44,111890.0,111930.0,111890.0,111900.0,358
54824,SPFB.RTS-12.18,1,13/12/18,16:45,111880.0,111900.0,111870.0,111870.0,892
54825,SPFB.RTS-12.18,1,13/12/18,16:46,111870.0,111890.0,111850.0,111850.0,469
54826,SPFB.RTS-12.18,1,13/12/18,16:47,111840.0,111860.0,111780.0,111780.0,1090
54827,SPFB.RTS-12.18,1,13/12/18,16:48,111780.0,111820.0,111770.0,111770.0,856
54828,SPFB.RTS-12.18,1,13/12/18,16:49,111770.0,111840.0,111770.0,111840.0,379
54829,SPFB.RTS-12.18,1,13/12/18,16:50,111850.0,111900.0,111850.0,111890.0,1131
54830,SPFB.RTS-12.18,1,13/12/18,16:51,111880.0,111930.0,111860.0,111900.0,1582
54831,SPFB.RTS-12.18,1,13/12/18,16:52,111910.0,111930.0,111620.0,111650.0,5724
54832,SPFB.RTS-12.18,1,13/12/18,16:53,111660.0,111770.0,111650.0,111770.0,1135
54833,SPFB.RTS-12.18,1,13/12/18,16:54,111750.0,111780.0,111730.0,111760.0,354
54834,SPFB.RTS-12.18,1,13/12/18,16:55,111760.0,111800.0,111750.0,111790.0,495
54835,SPFB.RTS-12.18,1,13/12/18,16:56,111790.0,111830.0,111770.0,111830.0,536
54836,SPFB.RTS-12.18,1,13/12/18,16:57,111830.0,111870.0,111820.0,111850.0,616
54837,SPFB.RTS-12.18,1,13/12/18,16:58,111860.0,111910.0,111830.0,111850.0,915
54838,SPFB.RTS-12.18,1,13/12/18,16:59,111850.0,111960.0,111850.0,111940.0,1242
54839,SPFB.RTS-12.18,1,13/12/18,17:00,111940.0,112060.0,111930.0,111980.0,2400
54840,SPFB.RTS-12.18,1,13/12/18,17:01,111980.0,112010.0,111920.0,111960.0,1037
54841,SPFB.RTS-12.18,1,13/12/18,17:02,111950.0,112210.0,111930.0,112160.0,2873
54842,SPFB.RTS-12.18,1,13/12/18,17:03,112160.0,112310.0,112150.0,112220.0,2005
54843,SPFB.RTS-12.18,1,13/12/18,17:04,112220.0,112260.0,112200.0,112260.0,812
54844,SPFB.RTS-12.18,1,13/12/18,17:05,112250.0,112360.0,112220.0,112280.0,1691
54845,SPFB.RTS-12.18,1,13/12/18,17:06,112290.0,112340.0,112270.0,112280.0,1319
54846,SPFB.RTS-12.18,1,13/12/18,17:07,112280.0,112310.0,112270.0,112290.0,518
54847,SPFB.RTS-12.18,1,13/12/18,17:08,112280.0,112350.0,112270.0,112290.0,1172
54848,SPFB.RTS-12.18,1,13/12/18,17:09,112290.0,112300.0,112240.0,112270.0,1043
54849,SPFB.RTS-12.18,1,13/12/18,17:10,112270.0,112310.0,112260.0,112290.0,210
54850,SPFB.RTS-12.18,1,13/12/18,17:11,112300.0,112380.0,112280.0,112380.0,1831
54851,SPFB.RTS-12.18,1,13/12/18,17:12,112370.0,112380.0,112290.0,112320.0,1199
54852,SPFB.RTS-12.18,1,13/12/18,17:13,112310.0,112360.0,112310.0,112330.0,584
54853,SPFB.RTS-12.18,1,13/12/18,17:14,112340.0,112340.0,112240.0,112270.0,1459
54854,SPFB.RTS-12.18,1,13/12/18,17:15,112290.0,112320.0,112270.0,112300.0,410
54855,SPFB.RTS-12.18,1,13/12/18,17:16,112310.0,112320.0,112240.0,112260.0,832
54856,SPFB.RTS-12.18,1,13/12/18,17:17,112270.0,112280.0,112240.0,112270.0,494
54857,SPFB.RTS-12.18,1,13/12/18,17:18,112260.0,112300.0,112240.0,112250.0,620
54858,SPFB.RTS-12.18,1,13/12/18,17:19,112260.0,112290.0,112250.0,112260.0,171
54859,SPFB.RTS-12.18,1,13/12/18,17:20,112260.0,112300.0,112240.0,112250.0,381
54860,SPFB.RTS-12.18,1,13/12/18,17:21,112260.0,112310.0,112260.0,112280.0,277
54861,SPFB.RTS-12.18,1,13/12/18,17:22,112280.0,112290.0,112220.0,112240.0,577
54862,SPFB.RTS-12.18,1,13/12/18,17:23,112230.0,112310.0,112230.0,112300.0,621
54863,SPFB.RTS-12.18,1,13/12/18,17:24,112300.0,112300.0,112240.0,112270.0,426
54864,SPFB.RTS-12.18,1,13/12/18,17:25,112260.0,112300.0,112240.0,112300.0,294
54865,SPFB.RTS-12.18,1,13/12/18,17:26,112300.0,112320.0,112250.0,112250.0,397
54866,SPFB.RTS-12.18,1,13/12/18,17:27,112280.0,112280.0,112240.0,112270.0,500
54867,SPFB.RTS-12.18,1,13/12/18,17:28,112260.0,112270.0,112240.0,112270.0,91
54868,SPFB.RTS-12.18,1,13/12/18,17:29,112270.0,112270.0,112210.0,112230.0,643
54869,SPFB.RTS-12.18,1,13/12/18,17:30,112220.0,112270.0,112210.0,112270.0,480
54870,SPFB.RTS-12.18,1,13/12/18,17:31,112270.0,112430.0,112270.0,112320.0,2310
54871,SPFB.RTS-12.18,1,13/12/18,17:32,112310.0,112400.0,112300.0,112400.0,833
